cap,void_id,ra,dec,z,reff,tot_area,edge_area
NGC,323,252.7879340587617,7.371256232615999,0.16962334519527478,47.207628061812,124365.95655264697,22712.55141748723
NGC,324,193.72963747274267,-2.205650657265094,0.2047917927043052,23.416686958989725,19066.969222710202,1705.1172040410715
NGC,325,246.55583395571847,0.6359795114670774,0.202774088496442,10.702145229875091,3520.386007008155,535.1167632450124
NGC,326,195.76060790191184,4.157278054702116,0.1366876300798263,16.0095177316878,9603.473282913674,2399.768340805028
NGC,327,179.87816361718313,-1.6298603307264428,0.12408984323088451,19.498773154403573,17024.076720923,4655.237569234541
NGC,328,144.5902663478376,0.9493707778084078,0.17853644688640213,12.055031697103589,4967.368731887668,1616.2463891551547
NGC,329,273.8931614704583,39.57406959660964,0.15960163367268768,17.636456468947692,12561.34202120049,3359.927388529408
NGC,330,218.6324164096271,37.25258070015808,0.0738729596401345,15.399182817561165,11287.265643766186,3358.599142044305
NGC,331,231.2129300649425,0.1886781059426776,0.15940384061020274,19.294543675671328,11890.846938359186,1962.7407350403016
NGC,332,263.42383792269413,30.873969774455446,0.23243798252628614,10.807280150770737,4429.362333399558,1560.2806553977493
NGC,333,223.79668576434443,-0.9250964200095764,0.13649070873161082,18.357526697039802,11700.842125447442,1188.1707780961606
NGC,334,190.88822666850493,-7.657782619371074,0.1969016037085908,15.29113304208185,10631.685140953718,3197.057975085864
NGC,335,127.92458733317089,3.721504807911175,0.09281996782110115,15.557608577343638,8305.247114673104,1802.1925700722977
NGC,336,164.95092481750757,-8.01486786506659,0.2315517882090624,15.91578322218048,9547.27509793418,2640.451316634937
NGC,337,221.87525742715374,-1.8550610363237472,0.14076001918406011,18.008973277120614,12811.149240182818,2147.539471503816
NGC,338,169.33947365346785,-3.8785540395042615,0.20023057245111325,17.194607482829987,9792.435659362953,1169.2287343099272
NGC,339,274.448183802142,40.93811161255263,0.22234574335821308,16.269797085313826,9234.95919499427,1573.1464950589032
NGC,340,261.506963575398,17.301201832171856,0.21250254395061666,17.848554451315227,9985.78705447455,38.94195645408006
NGC,341,199.51602648995632,1.117652080565841,0.20128019401908667,53.7162823001903,177035.39389957784,20292.107731527707
NGC,342,242.1155254825702,8.901869869195222,0.1478558884578302,12.487768692308057,3668.0548194621156,0.0
NGC,343,157.10524091601346,-1.6239194708822937,0.2300488168840715,18.788152848256214,13595.898866267262,2109.5574814701145
NGC,344,265.9558989285383,23.304490881013162,0.17335784124423634,23.92242312827113,21515.647562584665,2565.958163290053
NGC,345,135.06603493069468,-5.165560492955495,0.17926429129432475,25.109802924496563,21698.351460570364,2565.493614985414
NGC,346,173.2997524141965,-2.0579639662013514,0.16090448313367436,42.13040685344462,85598.63421072684,17239.14860592501
NGC,347,124.61058537814986,2.8172576135380623,0.23004385190564777,16.68466492251186,11354.934942620308,2613.9206949478207
NGC,348,170.42171125112642,-4.902933090179294,0.18393811111626474,17.156061956855236,13087.445454870183,2550.3520034772487
NGC,349,138.91744766356817,2.581700106092173,0.17078996259563323,14.711392533092976,9021.14280834023,2312.1783802653913
NGC,350,173.95536412143488,-4.215170330840988,0.20476395031462113,17.640476372351955,9375.424187231958,0.0
NGC,351,217.5420255334319,-3.5107314247799475,0.22090766128568162,13.776833326237309,7294.927908620651,1690.058961856133
NGC,352,231.25467604044388,2.6048618858934245,0.0680871449354005,20.72316059296871,22171.78547868808,7118.5479641648535
NGC,353,174.73513418181295,1.708410862469629,0.19042937801446447,11.969895091953006,4807.868032556827,799.0256178120226
NGC,354,271.7429321973519,36.65469418332464,0.13264128658119603,24.656444373025764,28948.891187048146,9609.786373988869
NGC,355,247.86496090670215,4.358552574809376,0.10570970021993059,27.459410288147247,33819.402027279066,5766.932910732718
NGC,356,195.52412942447395,-1.3499770433740004,0.21723141493816905,33.938259635235326,43524.23905080089,4013.741890741077
NGC,357,237.07511565757144,5.237565419087362,0.21306663972608889,25.296496308533953,19780.85931336475,34.668918598812915
NGC,358,225.8993748900394,34.32572821102078,0.09478938762019734,14.000864969113167,7697.606020738608,1932.1399919877476
NGC,359,225.4916377835147,2.9393082537829063,0.22421885245405612,12.848027893262818,5108.001852361688,792.3287474886897
NGC,360,196.23185118106412,-4.908326583290482,0.1904171007972964,16.913561629090538,9675.671716738998,575.597264238892
NGC,361,176.67139665430122,-3.3312196216231773,0.182295589264001,25.478979128892473,23413.571165562556,1791.9160728340178
NGC,362,223.15405352614192,-2.032074914025449,0.23088113469838809,16.296272193583885,8804.29518498183,1785.2008699120718
NGC,363,176.51442693306825,-4.494534650332012,0.18718511229731977,30.827430160563182,43401.6716299108,5705.486873063985
NGC,364,166.0643903763689,2.0909005083699785,0.14754125586278996,14.70605392953975,8347.313660506845,1556.3836637688667
NGC,365,219.18754904403346,42.743008557742066,0.14930762144594995,16.193178699125106,7859.771540594884,1165.1198408783646
NGC,366,155.8008937132282,-1.6851867070323756,0.20122721962823822,16.03709323069405,10633.39373417269,2153.1014049404102
NGC,367,124.50035061454214,7.531211402076039,0.2312358842678929,22.932331685372716,22452.34555167292,6298.901691148455
NGC,368,208.5093358934978,-2.802623254898581,0.235042656778771,13.030339476926745,7709.190737515975,2690.14248198588
NGC,369,268.0949375732474,27.956024179260698,0.19100689228403323,37.640183820925934,64141.305406058964,11961.818993331839
NGC,370,163.4540356843403,-8.14516032317151,0.2284643504721772,23.378061815515764,25142.173286150657,6689.008590466276
NGC,371,271.69472606464785,35.9854473509149,0.09148456277309264,16.142804455120274,12804.891825961491,4754.123223620038
NGC,372,238.99162927352063,0.9257540039401507,0.23173290573662192,19.5388280893882,15261.585677432427,4362.636079805576
NGC,373,242.6370427226109,1.8846871178276072,0.23255411202187323,16.634322144093808,9392.32172861353,2391.5332432245254
NGC,374,262.63383258615613,21.57345370196745,0.1671821865420918,22.227779715835005,20047.695057588946,3061.9058343503993
NGC,375,220.96802151508598,41.20478365067651,0.23492112615047397,12.348990572575186,4498.086151494815,768.5850018586594
NGC,376,153.40863432006574,-5.848157705734056,0.2313069995389402,21.610971380667092,19798.558681415663,4887.751582449859
NGC,377,221.47761513254676,0.8860770311754956,0.18817815438974653,14.747428319401786,5866.80529889184,0.0
NGC,378,168.11186020740018,-0.7248563305461051,0.164007012392839,12.480073613750168,4294.881783842932,0.0
NGC,379,214.93164980429052,34.38878453461058,0.21280191783193655,16.86331581183409,11190.429377692668,2588.663766736443
NGC,380,233.27971499922995,35.62441944970474,0.17409983160365633,17.18061778938235,11466.154526342081,3092.880978002403
NGC,381,168.3855959348438,-0.3600893787198992,0.13490934529337936,23.159659687975825,19874.612501228963,1974.9532222414587
NGC,382,151.6466397636027,-4.486316378503212,0.21064351987506705,13.30920833973201,5719.517569978368,697.193927076197
NGC,383,208.22800984957829,3.1952570969901606,0.18028647342888723,20.900910112284787,15041.105982015526,66.909051051005
NGC,384,220.08096141789855,-2.117304060501323,0.1273089372503229,15.57886243891853,8475.084745641447,1538.9603229308534
NGC,385,247.2492352830193,5.387946810398561,0.1358381377993379,53.04941707728265,184287.80078593222,39194.54536948439
NGC,386,265.1676684705229,29.471848903303048,0.18555491117983103,19.204044646858446,15050.032668125536,3324.872540612859
NGC,387,239.9047592099572,7.97203189411348,0.11453887524581542,31.18884594911687,41880.427672470214,9307.554498804304
NGC,388,124.81157383747545,5.642420857848062,0.21438269852142555,38.61009911857611,93288.31462365932,22593.756388199577
NGC,389,240.8057489552782,12.941440649261896,0.2285062527713088,15.085013562738855,8901.993018743025,2443.2986501451633
NGC,390,243.2202552615427,12.539030912188235,0.2226768268582948,16.27872472740763,10621.403699667126,2652.823521224439
NGC,391,124.66515149172845,6.171161475049636,0.17693497316942436,25.0888341695048,29282.74439319707,7696.582520384772
NGC,392,212.87254359718838,1.8246922213172676,0.10711937447826389,20.448293751983098,19179.669480761095,3493.886128793554
NGC,393,224.5648406704348,39.86794741246793,0.21068219320243708,14.263018555920626,7870.952470527545,1771.770354945613
NGC,394,164.67632345617127,-6.892171942616099,0.17739526303075645,22.79385223104241,22586.99792253219,6479.740843400683
NGC,395,130.9592128118547,-2.4589325060847735,0.16128031253187386,33.59837913321566,56998.97323626894,7856.03158831281
NGC,396,254.97925651072353,7.6586684236192815,0.1257205162619104,12.93942708771588,5893.253755447876,1443.1597976533503
NGC,397,229.16985238438536,0.9985963520804214,0.1674308280194769,16.01876670800635,8389.029747391769,890.9173074520755
NGC,398,247.94743889569105,0.6502832835830318,0.18162302986083262,10.54944278744751,4088.125663122205,1110.711458127755
NGC,399,176.267513881434,-4.7390700921018905,0.11030416823517011,17.315834782545398,11518.7600919723,2533.3726328264484
NGC,400,115.22560310970837,27.478641224346426,0.12100206242226393,15.182841878385181,10204.950230532402,3524.3328166197043
NGC,401,218.67847286202513,43.06444910173,0.17014532204644708,25.005284022316577,25431.95836257023,4685.63119990496
NGC,402,260.3004969500379,20.73326250271488,0.15208820731871442,14.973664504002597,9567.185030179273,2950.9497522576453
NGC,403,135.6437057593213,-2.7401065979064563,0.22293044952689017,16.036173884776325,7339.303921429714,0.0
NGC,404,254.29543728300482,9.515107603891494,0.04686466956468334,11.41366111531133,6417.676327429752,2664.8223926505475
NGC,405,218.06751702247524,40.35453066643075,0.1331084821493755,13.681367952483736,5649.374703307184,201.38669338157507
NGC,406,258.30629270162194,9.075709467827771,0.21234474447405874,18.977161408651835,14707.563797798668,3418.5538245225216
NGC,407,219.84748105340165,-3.5136812167478553,0.18617097728970514,15.729814818290308,7784.197810073799,1666.3742858752769
NGC,408,222.85096533945907,40.86374624709959,0.21879597089907085,14.813008077697491,5426.35246679493,170.35736138621135
NGC,409,161.79408148036444,-8.216418287976522,0.2140814457994553,16.268034624067763,7553.127592620138,1255.4395913483536
NGC,410,127.66156290172617,5.035452489603252,0.1597331188352958,11.247854115381534,3543.530570594131,485.7456534360289
NGC,411,101.4498723748989,67.2778708574035,0.1518684589670189,27.286942824266117,42365.06327778407,17082.907272108332
NGC,412,235.54002821036372,34.15690429312311,0.20442973937376333,22.777257032009985,22315.90539621584,4226.272448779825
NGC,413,247.01183834636367,0.6797858049938308,0.18709427740608495,15.862316566505045,10427.48812057287,2573.3687520725443
NGC,414,209.5057005416096,6.714244909234868,0.20501040779248786,15.252516510930445,8282.179429565143,1796.7498058626163
NGC,415,207.205114433887,6.497677039087708,0.19282129572403417,29.790855329979873,41754.37271943069,9610.777316148571
NGC,416,138.1014144383349,-3.567274900661439,0.1875115132212938,10.094016135497927,2787.5285469053542,0.0
NGC,417,258.6057708187558,11.242649256797932,0.13614194591859735,21.286669576493907,19181.906041325856,4681.939389147502
NGC,418,133.1213554956009,-1.804437458817072,0.21501137893870886,27.938799218038586,29195.125827200434,0.0
NGC,419,236.01850318675008,0.10166619640773861,0.23284285015164954,14.389836045668504,6020.003950633193,1142.5164021164142
NGC,420,241.19645352492245,31.32014851780774,0.14928947087848335,13.792813464846814,8985.20207009535,3812.223737664789
NGC,421,206.23837232188717,51.03990743092474,0.2302046940624434,17.038909009139836,10891.106450933748,2560.9601692536644
NGC,422,233.4045105004179,6.48504243557391,0.21999056944512355,15.620647736616752,9105.612471963552,1408.1643210944549
NGC,423,164.22333264849107,-5.449711102265272,0.20115981040631925,13.81914326455246,4832.737964198567,0.0
NGC,424,219.57497046958898,-2.4593283564248987,0.22274105678407202,19.46839105041315,10758.65852503364,394.3138191606067
NGC,425,110.40926257735056,33.48679963128531,0.22917796891159595,12.822047856158358,5387.12088973264,1270.643915723677
NGC,426,95.63420041397592,66.61902289768133,0.23233867375778364,14.573639734214662,9103.854640713904,2661.445899904191
NGC,427,129.24059646310397,-4.7602852241572915,0.22445914804145786,20.952041081435407,15835.24188990097,3277.6710218410462
NGC,428,204.8496172892158,4.776231875801506,0.12662931162214605,13.438843901552978,8153.362027725359,1785.9065479000833
NGC,429,263.27325244144055,16.429286539362238,0.23049349869799443,14.350561909624515,5804.366266462465,77.42162291879896
NGC,430,185.00644711760214,0.04918188974777975,0.12886298701411758,14.510398597933694,8775.550678672023,2828.5705913326988
NGC,431,268.6711782309025,31.028898535621607,0.2061511858901411,15.167447005149697,7090.934662189615,0.0
NGC,432,177.5908481122444,-1.470543937270202,0.19910375019299825,50.47535370180574,169244.89340549818,32123.229234146525
NGC,433,213.01082589443635,0.9303102380957895,0.08964889852932666,21.497011074390638,21203.495491799797,5471.455941012153
NGC,434,255.11096389252415,12.051134908114454,0.14179731087376216,23.90713045238708,24033.052303117736,6072.430886143905
NGC,435,273.54733289114586,39.38346862577488,0.15232000301342938,23.822752880350382,30385.205187855674,8891.255429195737
NGC,436,231.29080562043492,7.233464304216595,0.1546281063378568,10.06296202696458,3609.837268312184,1223.3555074746687
NGC,437,215.8013824837228,3.362123558906185,0.22145996044485106,24.67661769461784,24366.126986005907,3069.3508685562438
NGC,438,217.50346058308463,1.2289614098098758,0.22699303199920695,18.531336255568476,9718.477857348198,119.54562322898369
NGC,439,124.42892703358365,2.3024918819254174,0.21915009034421376,15.409396741308807,8237.766139339961,1906.7172554930055
NGC,440,260.2926063993922,20.01491684773621,0.14351682252800724,10.111489409834638,3030.843437555349,683.1918779169577
NGC,441,111.95280823119906,35.646570566894404,0.2247804249101374,12.768116745684736,5476.184788261816,1497.8825581964186
NGC,442,237.60344195713628,1.4007245645216515,0.1542625859140108,19.431823131886528,11728.074454330397,1359.8804179512072
NGC,443,187.90074994515072,-3.334876569630054,0.22263842967208722,55.87914137121144,232582.4784142031,73434.72742595262
NGC,444,131.49150143177275,-3.573084807247998,0.2326505454396323,14.033573748933318,6516.445812694556,978.7127419171336
NGC,445,135.68951383885965,-1.0964629805884432,0.07925181241955395,28.908363478841853,45177.716430031505,11463.580075954556
NGC,446,211.3580476262904,3.21427083768385,0.23421540674772126,11.484967962461903,3872.9960814441347,891.3271894847958
NGC,447,173.41983722247824,-2.0592821692569916,0.21201966059396984,30.1994151152396,36420.74923850223,0.0
NGC,448,158.61763248757265,-0.8720391649945721,0.20510114332130747,38.46074339645279,72306.08837107335,7993.919328760827
NGC,449,264.45327718376416,15.486762415678802,0.2181998575401584,22.790915911529865,21346.44695654908,4150.71300967216
NGC,450,256.33445389094834,13.307871343265367,0.17366341978445596,16.006349425127915,9732.677405933948,1457.8762438080596
NGC,451,130.73105839087552,-0.2794712659518926,0.04558745112933891,10.88519467793002,6077.136202095172,2489.1259401852662
NGC,452,221.8491417350871,41.12479322617838,0.20924831570821645,24.933667176084157,24315.704644967558,2792.453631364513
NGC,453,264.8238903245935,19.10656130838579,0.16547683254068563,18.668182250370744,12332.715435283439,1407.9816975024987
NGC,454,247.21406768947008,7.472252781509308,0.08502762350255898,17.038428039266222,9699.51312333195,1858.1570092179322
NGC,455,274.5585640269459,39.95647377610217,0.221991723926709,20.403417835594176,16877.964873369445,3463.2022935603254
NGC,456,225.7883803687225,2.747010559845492,0.23290525698281142,14.985883217507693,7813.878653123088,2123.2940912285453
NGC,457,264.5851484923078,19.249939668183437,0.18993114871950773,22.420594106441623,17824.51404037835,1627.86584881236
NGC,458,248.6183214577872,8.330303526764814,0.23058732225317807,25.721719699207963,29514.00559306278,6923.39270277064
NGC,459,240.85494111712546,31.717408578780965,0.180125496077444,18.95035280391633,19543.901401588028,7758.069521790734
NGC,460,164.53221932607963,-0.9459283930047723,0.06201783689954562,16.312294360344314,11247.475754580406,2887.517769255612
NGC,461,145.55970077524094,1.2002490177185718,0.19807617988835685,11.019296998017541,5222.513687587045,1955.838472807999
NGC,462,262.10385367584155,15.622486115621925,0.23430600942534752,16.325394401998945,11044.68010683181,2031.9668152078104
NGC,463,217.4425658305022,37.84658553053556,0.060067805247704935,10.928669119530076,4904.065802696242,1811.7075985614722
NGC,464,224.1340891515546,35.88912994143595,0.19752244753513487,14.912047444485475,6466.997624324955,2.1255663790319
NGC,465,97.02567662107428,63.329539380464375,0.2213217223648767,21.938810015815367,28130.539134155715,11351.56586025688
NGC,466,113.35168188745914,27.301832499907967,0.23359723735724536,14.022957082464734,8031.801977096485,1897.32899556422
NGC,467,221.83447143595197,0.32022627548933535,0.22510846088831965,43.591213882858526,108491.36852490678,22267.618509828073
NGC,468,164.63366344397977,0.5103859651496258,0.22051153826474673,13.548874279177683,4711.939674731217,0.0
NGC,469,173.1594284442664,-3.512085271566001,0.16976882789530584,13.80200501769501,5244.188197778289,0.0
NGC,470,152.83977654345492,-5.101398064509209,0.13670578649164475,27.846511421330323,36376.161466667574,8199.847373338338
NGC,471,172.6354793924187,-5.469963535247421,0.18063592044659466,27.523854391973465,32862.32444638999,4952.599755417042
NGC,472,265.36738257091883,22.20438854398059,0.23244265293052294,13.499042692631864,6885.7652437968545,954.3009071003316
NGC,473,174.44225093953048,-7.477167872922544,0.19404344617740782,14.51437543564136,7415.8715157439465,1180.1331259686817
NGC,474,196.56220282965114,0.6096448658383932,0.11575366027894857,20.79129656199448,16050.559534255517,2440.0020957256834
NGC,475,205.53278662833256,4.774141788232917,0.2315150755882704,21.241476479262325,15744.738212218163,2713.974261561757
NGC,476,173.98153072881092,-4.771162361461333,0.21210029947044148,43.372029213276896,110439.12651644243,13238.105551801786
NGC,477,237.7489818409215,10.30830086108816,0.2324037538202098,14.536754523204143,8581.207615155165,2110.159784712634
NGC,478,126.70959465680441,4.913158167518733,0.1923762291115598,28.914797115875253,37682.2446185617,6745.6008829165885
NGC,479,160.38235371801514,0.9795690823587409,0.15347521886141754,17.714742048082126,10792.592363864977,1309.8874786317233
NGC,480,195.35411546556307,-3.060716532274234,0.19435312219918888,15.272229555347938,7426.810898058231,0.0
NGC,481,141.94326437246715,0.19125555261119206,0.17897049789883215,11.619315013280323,3322.594284502309,371.22512805318905
NGC,482,215.81041036280837,36.94081137364594,0.196326024821342,18.161134152666715,10306.092277069003,961.1774177080738
NGC,483,235.2212041526983,5.434426484684692,0.22797965679615134,30.308591895029537,40811.67024345448,6571.788317227256
NGC,484,222.84459635742033,1.6076722317138283,0.10128972287199885,14.56883493403656,10045.666045051425,1829.4921077903118
NGC,485,156.0711572587615,-2.1799796550842734,0.2132491580944948,17.04705968255742,10635.462132134178,1671.8997305001003
NGC,486,250.41280773135594,0.7210153886330678,0.22816987738501937,16.6966850196586,11747.333120034518,2437.155821034663
NGC,487,261.79206853280874,19.648402060385518,0.19981970981996827,22.042718659744246,15886.356544303131,865.5113690738349
NGC,488,174.5816598512772,1.7850865051636222,0.2266221787014027,19.738439874152498,15095.11898134257,2926.2695147392546
NGC,489,289.64048468619825,63.822003250277405,0.22762245549688936,12.537756342028498,5121.47076195612,1221.1769783371944
NGC,490,124.06487982685498,5.775841051000134,0.13340744477585537,12.389203753671122,4640.863703602073,1105.811102883768
NGC,491,243.20893904142866,4.671914412215277,0.19824085949774825,18.41620896642978,10461.560503001641,0.0
NGC,492,192.1997233476599,-4.744574710060678,0.11074889056461937,23.342049436220087,26683.178072096038,7937.770478173898
NGC,493,206.40190576661834,2.5874255884651456,0.13168269973596772,14.821553787333404,5605.19282248568,14.221046539399461
NGC,494,207.5641538582104,1.5412382690302797,0.14748748920889238,10.398028662113438,2754.3125043774185,0.0
NGC,495,212.3464599717279,40.2692941003655,0.21552636110777518,16.94661187105873,12608.768441443113,4161.498266683899
NGC,496,256.70175665825786,11.467546432939086,0.12457441177440264,16.16068218817526,8557.097902345498,485.2358269081729
NGC,497,215.62544802298336,33.14320356369012,0.2264365097706853,22.71793868076675,25511.20520006075,8361.879578852664
NGC,498,176.0552757130331,-1.8205184641384162,0.229484732157256,28.035154824121587,33576.31963161714,4962.445680724205
NGC,499,230.23720623351844,3.6766376857851717,0.2336508945653082,15.688701539497403,8180.111826461482,1322.6353983959139
NGC,500,254.72065443529993,9.65858084637789,0.12013187843031498,21.034080839441074,18694.164054504625,3694.374100931637
NGC,501,216.52712065754753,45.48115949906694,0.2164614828048661,15.435988218295353,10323.314412713258,2233.7594877208476
NGC,502,168.23175527959089,-1.8858115475720851,0.09594867905919882,16.707975245539302,8528.396854780742,1048.9036139816171
NGC,503,248.36340287483625,9.423007674539477,0.21921259611116278,15.934441049457785,8255.943282395709,1183.0168979107598
NGC,504,205.7942816490913,1.6094654198939298,0.1752951198314076,16.29445262326705,7036.226766976387,9.111656954201457
NGC,505,130.475715891056,-0.5721029568027185,0.05627332221011048,10.391340461700512,3642.710302484373,870.2562387779503
NGC,506,237.02459830687388,4.309735803164487,0.05715060556619899,19.995493090746134,21554.35872076531,7459.156342245118
NGC,507,261.13749593796524,13.124054274930966,0.22613811759826846,39.698696254151386,100751.11121603429,23639.474261963245
NGC,508,260.58009020599764,20.229580328966993,0.1855183947817183,18.407910945624547,12115.112193023606,1968.9262667298626
NGC,509,108.70235013868688,38.80776382343321,0.17955691242262256,14.440570664036528,7843.185098533513,2193.303305788015
NGC,510,270.9211059069004,34.34773947472358,0.19973686298577725,28.980101848963784,33136.9181572666,5115.109839536003
NGC,511,124.16812226470925,5.143157485626162,0.11429578107150529,11.370743515609641,4967.215502484974,1191.7869226323965
NGC,512,217.4718304654616,43.84912878109572,0.22127595897434776,10.984415635804025,4011.02712418631,947.0647677516315
NGC,513,256.69132932215416,9.746894230495387,0.23033509570598418,15.719158133677976,8274.768244217063,779.2475626242539
NGC,514,228.749710222055,1.5534255613331807,0.14414089081107062,13.22277367009391,5279.338494117111,0.0
NGC,515,202.39350358346078,-3.1445761247770743,0.17063006004230358,24.20281783648774,23895.270232277762,5104.998584579391
NGC,516,198.14611397223007,-1.5121922870673175,0.05903425806040766,24.858494924232684,40361.885387715054,15798.955435765609
NGC,517,249.9878084823473,3.971185322217146,0.23231695276292488,19.31008020460288,14738.436584626794,2564.2821415801945
NGC,518,128.22830118563678,-1.8939875076555068,0.2093145062379355,16.152166787731,8596.505429660447,1118.7141364754182
NGC,519,215.17432030471477,38.54344669388026,0.12649680932163201,16.36632857922837,10960.008255297418,3090.376315659285
NGC,520,205.38348103319657,-1.7185301115471234,0.22551990608440833,19.33196282920518,11963.760160769794,1223.0037702500701
NGC,521,242.95714725854836,11.759988105117975,0.20545401019995735,18.03648459323572,12013.583973088238,1628.5270799795899
NGC,522,194.64957402690771,-2.281297503862594,0.23439210244372186,12.494382443530366,5262.972191714499,1029.2800267469627
NGC,523,247.83545723272704,7.945517276697492,0.16276503241979795,21.7164814933986,15507.281864888693,1650.573988657961
NGC,524,233.92420801104424,35.482675489729736,0.12915315192938268,12.054555152325383,5024.685610951351,1539.9580302067016
NGC,525,170.44793798718482,-0.3023124210355713,0.23332745361945534,19.644519674765498,16494.001276547355,3446.7100742803837
NGC,526,270.3180835010309,36.66612524640586,0.16772549930425756,13.139297712859257,5724.240318403737,736.4799707357897
NGC,527,215.90177038746407,4.598191114095655,0.19803390374120028,25.753439855942148,39886.575360896604,11090.869128921488
NGC,528,212.4321578272258,0.46179481635667696,0.19703793987803792,11.015878806838227,2936.925145899641,0.0
NGC,529,216.2689636845329,40.21866310283715,0.19981536020012938,15.936094256966461,8232.22077274123,1113.4396884878752
NGC,530,126.00176001801411,2.910102636939601,0.22069407220770443,18.139431914501632,10173.395574621949,103.52607920372957
NGC,531,216.24983435562055,-1.2995480358694362,0.11162219717745746,25.00566143948092,24448.09855765403,5261.9596019229975
NGC,532,128.24943426158347,3.052314177175147,0.2099604155812358,14.509209544640926,5484.71139825294,0.0
NGC,533,234.42175524419798,33.18807121582325,0.2101729964783602,11.148625424262415,2840.463036343654,0.0
NGC,534,159.44885021225042,-5.254712583643197,0.1982344278213038,15.630179856573056,7028.937227622955,0.0
NGC,535,215.64657359805412,2.492651352222855,0.14511534306904228,26.24049335867224,28813.912841321606,5286.156148912105
NGC,536,235.82768419558303,0.8869076460501634,0.2195096399725111,29.344761636607164,32806.71838126766,2864.3089693774764
NGC,537,121.78220800078533,9.690989503329552,0.21783538885630538,24.080093478899357,29380.21095998089,9423.03396930956
NGC,538,270.8408604841866,38.0045299746866,0.2319795691205437,16.874894966460882,13189.66491265894,4172.829102592838
NGC,539,256.4114631849382,8.27731121818051,0.14793052634251583,12.54917318517044,4551.0650664346595,832.0555952393945
NGC,540,109.50232597451948,38.82847840788249,0.18840788376336765,13.10412899971803,7377.962971964567,2491.241003886842
NGC,541,161.14924531211608,-2.2422714823019634,0.15568074884314237,19.81312819664323,11616.724236100561,0.0
NGC,542,237.58086698499642,9.963857867124887,0.16216817697818847,12.371076355609926,5786.698998771241,1330.0410566433782
NGC,543,215.21678794220261,3.5745256434156403,0.2121821689697081,10.879035732116847,3321.1146157693192,96.19305505892869
NGC,544,124.10604907117518,2.690997628933261,0.19346089391478236,11.431924277861858,4767.486049517847,1180.4073584137363
NGC,545,157.9157147290379,-0.6031551071440642,0.1447563726670586,14.310383305779732,7579.751189318607,1116.3990981695342
NGC,546,164.39931060962394,-6.5789045119656775,0.1457827313356424,11.287387486742297,4538.56586025813,1074.6932071527879
NGC,547,247.70416869241933,0.0018524244684566772,0.19917209454365492,11.970613107723034,5482.493880006915,1605.0124559760366
NGC,548,195.82513932803818,-7.537458540530684,0.2336134504001783,15.791133264430863,10470.602714995948,2690.6102364439444
NGC,549,211.3746085459284,-1.0379462974419733,0.12358436005239612,22.06495419473106,17646.796117926533,3148.62018502566
NGC,550,140.08190891649585,-4.055548233433645,0.2056243289822266,12.39021441362409,4380.841012446109,0.0
NGC,551,171.0817326331698,-5.6370087255226276,0.19650518095451944,26.87504877003687,38132.80445687952,8362.10519645279
NGC,552,267.01975902630767,33.99290630530772,0.18747130243794555,19.811524711612492,18361.53739758394,4902.751311145679
NGC,553,207.72003120110392,50.129195816835285,0.1222383392529473,11.140555585944623,5058.945051021754,1849.0448744326163
NGC,554,259.85427725280965,16.917662681450185,0.22358917483727445,19.185168624946716,12975.825270447538,2216.156824950597
NGC,555,236.23096328399248,8.695363520010373,0.2180106719635501,13.186264874882495,5920.958296924641,1270.8690152592235
NGC,556,207.17040571732755,5.582997315480271,0.17101301773266994,30.70536953361332,45802.73343347872,10737.927465952982
NGC,557,230.14418099870062,5.37748494915487,0.14646296862416555,16.500534935096702,10763.66293880956,2583.914824425992
NGC,558,123.80615117659089,8.588063960232148,0.19314974864268805,13.79218942508196,7872.603362277371,2531.3523475228794
NGC,559,270.3926796650534,37.45274756093104,0.1987860475435305,14.690867540876374,8002.308136115061,1928.6517646846767
NGC,560,294.5478839240204,65.71117291709265,0.20615331675586093,11.511336684318861,5569.520236042972,1932.4696768813433
NGC,561,219.96287406236945,-3.0143385661213524,0.146014629402473,16.821138446160067,10481.27894301357,2072.1892702519826
NGC,562,163.30215976876352,-6.485503364853197,0.2319789670711373,13.391521335326736,5023.654569912361,304.5277712617909
NGC,563,163.58499599643915,-4.694718387669907,0.23198081960261405,10.24165246047324,2715.5133595293223,0.0
NGC,564,210.96460737594626,48.06359162436401,0.22521599622107988,15.871477137831572,9309.214031369744,2195.7491170569974
NGC,565,133.5246628051944,-1.4126302505340365,0.1478720557204156,55.58499876771044,209075.85743480962,37869.395300594006
NGC,566,243.13412049380577,2.794003267459726,0.2137167885558142,27.21599482654648,28201.998928841953,3255.259922698579
NGC,567,158.05807542681472,0.06024122264334821,0.1265618845259666,18.67629811747917,13982.68183113578,2729.341287299397
NGC,568,217.4821890981281,-2.999533192718253,0.22896473465657913,12.505037436315693,4652.085093239994,703.7126310441396
NGC,569,127.99020889103406,5.143375196129859,0.20834219383410232,16.14136753473792,8599.896866853225,1005.4976191299181
NGC,570,241.74711835271796,5.451105061483389,0.22073264193087386,26.264122086526665,20578.641657695436,0.0
NGC,571,227.2398239509489,-4.558928101463425,0.1850804950710632,16.897188720072958,12781.935416077029,4535.1074266518435
NGC,572,273.7746185611413,39.67517762109609,0.20845027883635744,35.64658824976841,77811.29625464107,23460.462964920243
NGC,573,165.4535098049194,-0.2863346297353975,0.12550894513810226,10.937178025416646,3193.0628050339083,0.0
