CID,IDSURVEY,zHD,RA_SN,DEC_SN,SRC_HEAD,HOST_RA,HOST_DEC
1331660,10,0.72076,54.531155,-26.868364,DES,54.53113199999999,-26.868365999999998
1331700,10,0.36025,9.172572,-44.025627,DES,9.172518,-44.025635
1331707,10,0.65395,8.412318,-43.710297,DES,8.412372,-43.710384000000005
1331719,10,0.58627,8.706694,-44.577705,DES,8.706661,-44.577782
1331836,10,0.35667,35.063015,-5.170101,DES,35.06308,-5.170041
1331883,10,0.61882,36.733212,-5.246315,DES,36.733181,-5.246075
1331887,10,0.78398,36.783711,-5.468542,DES,36.783813,-5.46861
1331925,10,0.61496,35.535694,-4.200360,DES,35.535458,-4.200425
1331976,10,0.55939,36.830399,-5.187720,DES,36.830448,-5.187593
1331993,10,0.71961,35.971802,-4.459333,DES,35.971489,-4.460246
1332008,10,0.61156,41.853058,-1.547622,DES,41.853065,-1.547628
1332392,10,0.51197,35.978176,-5.898362,DES,35.977940000000004,-5.898293
1332614,10,0.51856,52.131775,-28.403044,DES,52.131783,-28.402817
1332632,10,0.62320,52.663742,-28.479296,DES,52.663742000000006,-28.479296
1332689,10,0.48766,53.268879,-26.706299,DES,53.268791,-26.706356
1332701,10,0.79167,54.545445,-27.805193,DES,54.545448,-27.805120000000002
1332709,10,0.69371,55.129715,-27.696453,DES,55.129387,-27.696405
1332721,10,0.42224,55.302475,-27.368549,DES,55.30245600000001,-27.368612
1332747,10,0.34305,53.140884,-27.796587,DES,53.14096800000001,-27.796667
1332795,10,0.67984,54.081608,-26.713064,DES,54.08142900000001,-26.712790000000002
1332819,10,0.34180,51.964768,-28.707645,DES,51.964836,-28.707684000000004
1333246,10,0.43774,41.383972,-0.061614,DES,41.383808,-0.061386
1333248,10,0.69395,41.475960,-0.840537,DES,41.476105,-0.840666
1333291,10,0.36460,36.347591,-4.368912,DES,36.347569,-4.368682
1333442,10,0.69209,36.550358,-4.417606,DES,36.550396,-4.417663
1333489,10,0.68179,52.939652,-28.331986,DES,52.939811999999996,-28.331916999999997
1333576,10,0.58893,40.547951,-0.998149,DES,40.547623,-0.9989180000000001
1333949,10,0.65927,9.689554,-43.753761,DES,9.689747,-43.753551
1334084,10,0.13349,41.734005,-0.690615,DES,41.733990000000006,-0.69057
1334087,10,0.26628,41.008358,-0.467395,DES,41.009009999999996,-0.46734899999999996
1334253,10,0.62076,54.847382,-26.903158,DES,54.84750699999999,-26.903029999999998
1334257,10,0.68005,54.055016,-27.664705,DES,54.05494300000001,-27.66481
1334265,10,0.58586,53.828198,-27.346083,DES,53.828357999999994,-27.346138
1334302,10,0.45463,7.367349,-43.388157,DES,7.367534,-43.387917
1334321,10,0.80326,8.715216,-44.801804,DES,8.71515,-44.801826
1334423,10,0.35791,42.213657,-0.152201,DES,42.2136,-0.152085
1334448,10,0.51686,34.489563,-4.862434,DES,34.489585999999996,-4.862479
1334581,10,0.82736,35.560623,-4.371332,DES,35.56068,-4.371375
1334597,10,0.28895,35.831272,-4.067850,DES,35.831333,-4.067794999999999
1334614,10,0.43941,36.220573,-5.810386,DES,36.220749,-5.810372
1334620,10,0.19624,35.752945,-6.264184,DES,35.753036,-6.264285
1334644,10,0.28805,35.107216,-5.772545,DES,35.108238,-5.772735
1334645,10,0.24701,36.379593,-5.878989,DES,36.380207,-5.8791269999999995
1334647,10,0.74333,35.948376,-7.033251,DES,35.947860999999996,-7.034031
1334654,10,0.30259,35.196068,-5.966431,DES,35.196243,-5.966147
1334686,10,0.65904,35.011520,-6.300655,DES,35.011573999999996,-6.3006150000000005
1334707,10,0.64922,51.776356,-28.627846,DES,51.776424,-28.627806
1334742,10,0.52809,42.384743,0.699897,DES,42.384853,0.6997399999999999
1334858,10,0.62737,53.131512,-27.577599,DES,53.132202,-27.577719000000002
1335259,10,0.72701,54.514610,-27.697910,DES,54.514759,-27.697821
1335305,10,0.33403,41.159859,-0.405977,DES,41.159896999999994,-0.405594
1335323,10,0.19991,40.316090,-1.087500,DES,40.316134999999996,-1.087551
1335387,10,0.60582,53.342060,-29.124971,DES,53.342209,-29.125171999999996
1335432,10,0.42692,51.549858,-28.163319,DES,51.550018,-28.163715000000003
1335472,10,0.50597,9.555312,-44.049526,DES,9.555887,-44.049759
1335564,10,0.60619,35.128132,-6.446471,DES,35.128166,-6.446539
1335585,10,0.60557,35.114647,-7.111384,DES,35.114723,-7.111349000000001
1335671,10,0.52427,55.145126,-28.628086,DES,55.145931000000004,-28.627934000000003
1335675,10,0.60735,54.840099,-28.879179,DES,54.84026,-28.879168
1335717,10,0.30477,52.859905,-28.353096,DES,52.860222,-28.353428000000005
1335756,10,0.44933,42.006908,-0.300437,DES,42.006844,-0.300534
1335818,10,0.62253,52.583050,-28.470995,DES,52.583518999999995,-28.471077
1335854,10,0.57869,54.311703,-27.683096,DES,54.311581000000004,-27.683239
1335885,10,0.39932,54.911984,-27.222214,DES,54.912158999999996,-27.22237
1336002,10,0.39496,7.769961,-43.090694,DES,7.77004,-43.090652
1336008,10,0.43764,10.321224,-43.886227,DES,10.321348,-43.886314
1336009,10,0.34175,8.916194,-44.893734,DES,8.916199,-44.893974
1336150,10,0.34810,9.791852,-44.561386,DES,9.791856,-44.561344
1336244,10,0.56493,7.431937,-43.625156,DES,7.432444,-43.625183
1336359,10,0.42821,35.238964,-5.289856,DES,35.238991,-5.289758
1336384,10,0.58306,34.094822,-4.515450,DES,34.095013,-4.515382
1336453,10,0.18492,40.969750,-1.229276,DES,40.969765,-1.2294559999999999
1336454,10,0.29256,41.563213,-1.890973,DES,41.563175,-1.8910630000000002
1336464,10,0.38732,41.255539,-0.749423,DES,41.25584,-0.749388
1336480,10,0.25604,41.724587,-1.164557,DES,41.724808,-1.164773
1336558,10,0.46760,42.511463,0.133087,DES,42.511368,0.133304
1336599,10,0.67747,52.838635,-27.982700,DES,52.838634,-27.9827
1336662,10,0.18156,53.658958,-28.397871,DES,53.65864200000001,-28.398871999999997
1336687,10,0.23380,35.605808,-6.149859,DES,35.605694,-6.149830000000001
1336693,10,0.64795,35.410259,-5.765585,DES,35.409366999999996,-5.7659199999999995
1336925,10,0.64997,54.912396,-27.523815,DES,54.912556,-27.523815000000003
1336942,10,1.02582,52.795017,-27.852772,DES,52.795078000000004,-27.852736
1336953,10,0.60013,36.745876,-3.767034,DES,36.745945,-3.767008
1336957,10,0.82961,53.080479,-28.460852,DES,53.080535999999995,-28.461002
1336975,10,0.11048,54.818630,-27.155611,DES,54.81839,-27.155559999999998
1337228,10,0.57741,7.524775,-43.034130,DES,7.52495,-43.034092
1337267,10,0.45318,34.171314,-4.797009,DES,34.171279999999996,-4.797093
1337272,10,0.50275,34.128422,-5.680552,DES,34.12851,-5.680504
1337311,10,0.42131,34.414490,-4.167667,DES,34.414543,-4.167590000000001
1337321,10,0.56258,33.922161,-4.377943,DES,33.922276000000004,-4.377909
1337541,10,1.05479,52.050034,-28.565140,DES,52.050224,-28.564770000000003
1337549,10,0.74877,54.528080,-29.439695,DES,54.528187,-29.439669
1337649,10,0.26150,43.404419,0.510183,DES,43.404327,0.5100859999999999
1337687,10,0.32869,55.047089,-26.975626,DES,55.047112,-26.975615
1337703,10,0.53225,54.883587,-26.724333,DES,54.883686,-26.72434
1337838,10,0.31194,35.496010,-6.498196,DES,35.49612,-6.498145
1337971,10,0.41066,10.439484,-44.372238,DES,10.439252999999999,-44.372227
1338128,10,0.31184,8.083662,-43.740833,DES,8.083581,-43.740803
1338170,10,0.38676,6.669886,-42.964066,DES,6.669973,-42.964226000000004
1338223,10,0.59952,7.760626,-42.630089,DES,7.760682000000001,-42.630024
1338233,10,0.60148,35.122704,-5.529291,DES,35.12249,-5.529042
1338266,10,0.64845,34.905033,-5.869125,DES,34.905125,-5.869114
1338278,10,0.56430,34.429966,-4.976041,DES,34.430042,-4.976072
1338288,10,0.13840,33.620819,-5.105864,DES,33.620758,-5.105601
1338324,10,0.42602,34.960075,-5.129517,DES,34.960121,-5.129519999999999
1338430,10,0.51717,40.639320,-1.254658,DES,40.639675,-1.254915
1338471,10,0.53116,41.291645,-1.564907,DES,41.291859,-1.564883
1338485,10,0.58466,41.080334,-1.517876,DES,41.080234999999995,-1.517591
1338649,10,0.61327,42.165390,-0.421733,DES,42.165512,-0.42174799999999996
1338665,10,0.72062,36.616760,-5.137959,DES,36.616467,-5.137823
1338675,10,0.33047,36.743656,-4.967741,DES,36.743702,-4.967630000000001
1338718,10,0.73306,42.673164,-0.319852,DES,42.673149,-0.319838
1338749,10,0.85806,36.048813,-4.086864,DES,36.048836,-4.086555000000001
1338762,10,0.42054,53.937035,-27.153151,DES,53.937702,-27.153252000000002
1338849,10,0.62002,53.704571,-26.361382,DES,53.704479000000006,-26.361889
1338940,10,0.77334,52.552921,-27.858482,DES,52.552971,-27.85854
1338959,10,0.46167,36.407951,-6.462457,DES,36.407967,-6.4622980000000005
1339002,10,0.30251,35.830547,-6.526311,DES,35.830546999999996,-6.526311
1339102,10,0.64795,35.408806,-5.765620,DES,35.409366999999996,-5.7659199999999995
1339149,10,0.46879,35.555027,-5.871708,DES,35.555401,-5.871532
1339176,10,0.92537,52.728462,-27.909498,DES,52.728554,-27.909435
1339217,10,0.33191,51.791409,-27.910799,DES,51.791145,-27.910803
1339220,10,0.59992,53.665455,-28.183355,DES,53.665604,-28.182732
1339227,10,0.82081,52.732330,-28.125382,DES,52.73183100000001,-28.125206
1339232,10,0.96859,52.908131,-27.227524,DES,52.908352,-27.227753000000003
1339246,10,0.95791,52.980213,-27.713514,DES,52.98025500000001,-27.712732
1339276,10,0.96363,36.668465,-5.113027,DES,36.668465000000005,-5.112953
1339291,10,0.81790,9.067094,-43.109821,DES,9.067110000000001,-43.109875
1339327,10,0.77250,10.015751,-43.458355,DES,10.015443,-43.458477
1339371,10,0.63581,9.338039,-43.889530,DES,9.337949,-43.889523
1339392,10,0.18148,54.124462,-28.569849,DES,54.124512,-28.569908
1339402,10,0.36538,54.005188,-29.790676,DES,54.005287,-29.790758
1339425,10,0.53579,54.573879,-29.556250,DES,54.573914,-29.556279999999997
1339609,10,1.12132,53.323910,-28.724577,DES,53.323727000000005,-28.724712
1339702,10,0.25616,8.466715,-42.546692,DES,8.466603,-42.546654
1339703,10,0.49272,8.428344,-42.578842,DES,8.428386,-42.578835
1339716,10,0.45682,6.855922,-43.056080,DES,6.856683,-43.056366
1339730,10,0.44881,8.214377,-42.144386,DES,8.214398,-42.144203000000005
1339756,10,0.27539,8.079682,-43.238422,DES,8.079829,-43.238468
1339875,10,0.45944,35.215756,-4.754442,DES,35.215053999999995,-4.754419
1339909,10,0.75153,33.788891,-4.977757,DES,33.788723,-4.977739
1340125,10,0.65134,41.877514,0.147411,DES,41.877289000000005,0.147645
1340132,10,0.60943,43.711739,-0.224807,DES,43.711838,-0.22483899999999998
1340141,10,0.65405,42.731384,0.741831,DES,42.731297,0.741842
1340253,10,0.69261,43.035103,0.081144,DES,43.035015,0.08088200000000001
1340460,10,0.63779,53.346462,-26.758844,DES,53.346596,-26.758979999999998
1340470,10,0.58057,34.974419,-4.801810,DES,34.974407,-4.8017080000000005
1340493,10,0.71719,54.051067,-26.164375,DES,54.050762,-26.164101000000002
1340521,10,0.65356,55.116093,-27.372778,DES,55.116322,-27.372931
1340539,10,0.44766,54.401768,-26.540396,DES,54.401798,-26.540416999999998
1340700,10,0.32550,36.162502,-4.681664,DES,36.162487,-4.6816629999999995
1340706,10,0.29323,37.057922,-5.316442,DES,37.057957,-5.316424
1340751,10,0.66480,36.155048,-5.371427,DES,36.154942,-5.371549
1340954,10,0.30517,53.186806,-29.027645,DES,53.187054,-29.028412
1341000,10,0.54203,53.953114,-29.337652,DES,53.953136,-29.337658
1341227,10,0.83036,52.908604,-27.622465,DES,52.908905000000004,-27.622103000000003
1341271,10,0.82584,52.639504,-27.962948,DES,52.639565000000005,-27.963017999999998
1341370,10,0.40900,8.963905,-44.676697,DES,8.963627,-44.676937
1341423,10,0.59710,8.342222,-44.206165,DES,8.342291000000001,-44.205853000000005
1341426,10,0.55321,9.380890,-44.346478,DES,9.381067999999999,-44.346722
1341459,10,0.52219,35.725346,-6.307511,DES,35.725468,-6.30745
1341502,10,0.51064,35.771557,-6.787463,DES,35.771664,-6.787394
1341556,10,0.71584,35.919296,-6.983731,DES,35.919365,-6.983692
1341743,10,0.68422,53.072014,-28.158413,DES,53.07204399999999,-28.158558000000003
1341823,10,0.55032,52.749844,-27.851603,DES,52.750229000000004,-27.851744
1341857,10,0.50314,53.118179,-26.979706,DES,53.118153,-26.979881
1341894,10,0.31293,35.302509,-4.650220,DES,35.302498,-4.650253
1342255,10,0.21885,40.743481,-0.267406,DES,40.743248,-0.26812199999999997
1342580,10,0.87472,36.688202,-3.974147,DES,36.6884,-3.9742319999999998
1342647,10,0.51618,10.653182,-44.470635,DES,10.653210000000001,-44.47047
1342707,10,0.65243,36.165497,-6.810126,DES,36.164761,-6.809947
1342778,10,0.40457,9.218061,-44.677235,DES,9.217444,-44.677082
1342810,10,0.70093,35.030266,-6.429430,DES,35.029888,-6.4287410000000005
1342906,10,0.49743,53.542625,-27.589018,DES,53.542632999999995,-27.588990999999996
1343208,10,0.49500,52.846481,-28.544226,DES,52.846588,-28.544113
1343337,10,0.33899,54.559166,-28.709869,DES,54.559311,-28.710089
1343401,10,0.38283,34.572121,-5.654875,DES,34.572369,-5.654891
1343533,10,0.36843,7.358388,-42.267349,DES,7.358467,-42.267323
1343542,10,0.78512,8.073130,-43.210918,DES,8.073568,-43.21093
1343759,10,0.50617,51.978981,-28.564434,DES,51.978951,-28.5648
1343871,10,0.63786,43.502541,-0.370269,DES,43.502666,-0.37038699999999997
1344303,10,0.09394,40.528839,-1.360585,DES,40.528828000000004,-1.360825
1344347,10,0.26361,41.637959,-0.409479,DES,41.638119,-0.408806
1344355,10,0.24448,40.956406,-0.935593,DES,40.955868,-0.935951
1344598,10,0.69609,40.661621,-0.940609,DES,40.661594,-0.940766
1344639,10,0.36672,9.385376,-44.200840,DES,9.385548,-44.200863
1345441,10,0.71467,51.838238,-28.737097,DES,51.838432,-28.737095
1345458,10,0.56872,53.130634,-28.877844,DES,53.130745,-28.877878000000003
1345553,10,0.31794,35.344692,-4.667977,DES,35.344563,-4.667805
1346137,10,0.36326,53.259174,-26.854090,DES,53.259071,-26.854086
1346139,10,0.50323,54.010819,-27.905289,DES,54.011306999999995,-27.905471999999996
1346149,10,0.58434,54.035442,-27.193003,DES,54.035503000000006,-27.193136
1346627,10,0.68193,53.300304,-28.336485,DES,53.30038100000001,-28.336512
1346628,10,0.53191,51.978485,-28.053095,DES,51.978432,-28.053236
1346758,10,0.49650,36.063824,-5.167993,DES,36.064423,-5.167976
1346956,10,0.33352,54.343502,-28.826429,DES,54.34356700000001,-28.826454
1346966,10,0.33513,55.340694,-29.149340,DES,55.340591,-29.1497
1347112,10,0.79318,52.841625,-27.223948,DES,52.842068000000005,-27.224435999999997
1347766,10,0.62889,35.020611,-6.640267,DES,35.020359,-6.640621
1366175,10,0.40462,10.430503,-44.249554,DES,10.430633,-44.249393
1366187,10,0.46290,36.731720,-5.209830,DES,36.731888,-5.210237
1366195,10,0.55313,35.912453,-4.867131,DES,35.912459999999996,-4.866842
1366280,10,0.73167,53.114044,-28.202406,DES,53.114216000000006,-28.202429
1366436,10,0.23954,53.637379,-29.511120,DES,53.637478,-29.511131
1366475,10,0.45546,54.969200,-29.526581,DES,54.969227000000004,-29.526552000000002
1366482,10,0.32154,52.570999,-28.321495,DES,52.570965,-28.321358
1366690,10,0.27119,35.613281,-4.166674,DES,35.61335,-4.166646
1367180,10,0.80342,35.538487,-4.669028,DES,35.538841,-4.669238
1367234,10,0.25173,34.128471,-4.631078,DES,34.128532,-4.631213
1367331,10,0.44684,7.026346,-42.454613,DES,7.026114999999999,-42.454983
1367408,10,0.54306,53.485539,-26.816944,DES,53.4855,-26.816903999999997
1367556,10,0.45115,34.670208,-4.671115,DES,34.670260999999996,-4.6710139999999996
1367571,10,0.43311,35.384438,-5.325840,DES,35.383884,-5.326175
1368111,10,0.55095,10.142037,-44.454319,DES,10.142126,-44.45435
1368131,10,0.30694,35.745560,-4.125039,DES,35.745728,-4.125017
1368133,10,0.27618,36.743580,-3.868923,DES,36.743748,-3.868896
1368143,10,0.42348,35.940445,-5.160483,DES,35.940483,-5.160461
1368188,10,0.24003,53.097221,-28.794487,DES,53.096249,-28.794407
1368482,10,0.50847,36.430649,-6.145141,DES,36.430820000000004,-6.145352
1368530,10,0.34224,34.284973,-5.275543,DES,34.285057,-5.275648
1370113,10,0.65553,7.949914,-43.696564,DES,7.949247,-43.696628999999994
1370135,10,0.51615,8.880093,-44.296211,DES,8.880125999999999,-44.296172999999996
1370181,10,0.69310,36.487938,-4.066946,DES,36.487965,-4.067012
1370247,10,0.66882,33.958874,-4.639770,DES,33.959381,-4.639657
1370308,10,0.62863,52.942154,-27.495218,DES,52.94249,-27.495134000000004
1370320,10,0.33070,9.974955,-44.086151,DES,9.975552,-44.086082
1370391,10,0.65692,54.945488,-29.807819,DES,54.945316000000005,-29.8078
1370402,10,0.64766,52.218323,-27.574387,DES,52.218319,-27.574377000000002
1370441,10,0.93733,53.389828,-28.383074,DES,53.389378,-28.383228000000003
1370806,10,0.58895,54.567539,-29.990320,DES,54.56760799999999,-29.990206
1370898,10,0.65069,8.078572,-42.545300,DES,8.078607,-42.545367999999996
1370906,10,0.61842,6.564727,-43.046257,DES,6.564827999999999,-43.046188
1370944,10,0.50947,10.066408,-43.307297,DES,10.066412,-43.307278000000004
1371022,10,0.29082,8.062297,-42.818237,DES,8.062353,-42.818287
1371046,10,0.07334,10.458238,-43.375191,DES,10.456635,-43.375427
1371048,10,0.34392,9.635918,-43.595867,DES,9.635862,-43.59597
1371111,10,0.88352,37.188751,-5.151207,DES,37.188644000000004,-5.151306
1371126,10,0.21601,52.936005,-28.254307,DES,52.936153000000004,-28.254184999999996
1371206,10,0.52779,52.917744,-27.303330,DES,52.91775500000001,-27.303331
1372115,10,0.89842,53.024254,-27.918802,DES,53.024727,-27.918795000000003
1373028,10,0.25517,36.374882,-5.976836,DES,36.375137,-5.976596
1373040,10,0.26162,36.983360,-3.992235,DES,36.983478999999996,-3.992379
1373042,10,0.23720,36.188419,-4.163720,DES,36.188477,-4.163778
1373123,10,0.69879,34.433979,-4.694845,DES,34.434067,-4.6948870000000005
1375087,10,0.62952,52.231220,-29.034729,DES,52.231215999999996,-29.034784000000002
1376168,10,0.49239,8.088785,-43.846073,DES,8.088824,-43.846218
1377086,10,0.33115,8.320840,-43.408562,DES,8.320797,-43.408615000000005
1380034,10,0.62935,36.818745,-3.674386,DES,36.818855,-3.6743650000000003
1380167,10,0.75331,52.879147,-28.709730,DES,52.879337,-28.709394
1385052,10,0.80106,36.642826,-4.748247,DES,36.642826,-4.748283
1385187,10,0.52212,43.139782,-0.089558,DES,43.140029999999996,-0.08960499999999999
1386047,10,0.49181,36.735230,-4.419295,DES,36.735493,-4.419457
1387101,10,0.48092,41.601223,-1.225280,DES,41.601402,-1.225225
1387162,10,0.61750,54.512081,-27.711649,DES,54.51208100000001,-27.711486999999998
1387174,10,0.69842,54.836937,-29.843739,DES,54.837074,-29.843889
1389074,10,0.50285,43.083443,-0.911167,DES,43.083439,-0.911041
1389177,10,0.44895,55.066708,-28.799547,DES,55.066742000000005,-28.799351
1389210,10,0.54865,54.382717,-28.796007,DES,54.383143999999994,-28.795810999999997
1390164,10,0.45102,54.298798,-28.942001,DES,54.298866000000004,-28.942039
1390173,10,0.65875,53.543018,-27.570578,DES,53.54335,-27.570875
1390343,10,0.89117,36.001148,-4.493878,DES,36.001659000000004,-4.494114
1391191,10,0.65069,55.190460,-29.148699,DES,55.190578,-29.148733
1392367,10,0.59349,42.444828,0.437807,DES,42.445004,0.437723
1392400,10,0.45205,54.931809,-26.412487,DES,54.931743999999995,-26.412575
1395159,10,0.95690,37.148346,-4.051857,DES,37.148476,-4.052038
1397029,10,0.35942,54.639954,-27.672735,DES,54.640053,-27.672644000000002
1400026,10,0.70961,53.279018,-27.301901,DES,53.279087,-27.301838
1402076,10,0.89611,36.740185,-4.144922,DES,36.740017,-4.144964
1403033,10,0.47435,10.065434,-44.450253,DES,10.064922,-44.450138
1408024,10,0.40228,9.682738,-43.486713,DES,9.683133,-43.485718
1408068,10,0.42713,36.392426,-4.371384,DES,36.392204,-4.371409
1409129,10,0.79364,52.385895,-27.472719,DES,52.385773,-27.472459999999998
1411114,10,0.83706,53.374050,-27.686787,DES,53.374218000000006,-27.686781
1413048,10,0.61122,52.632256,-28.807838,DES,52.632442000000005,-28.807919000000002
1420185,10,0.64453,52.394280,-27.508322,DES,52.394001,-27.508065999999996
1430116,10,1.02144,52.938736,-28.139298,DES,52.93881999999999,-28.139222999999998
1430136,10,0.41235,41.931824,0.342824,DES,41.931923,0.342752
1430255,10,0.65806,36.291946,-5.774556,DES,36.291981,-5.774605
1431064,10,0.39494,9.061986,-43.184773,DES,9.061900999999999,-43.184998
1431072,10,0.42267,8.047522,-42.668808,DES,8.047461,-42.668673999999996
1431096,10,0.47680,9.161865,-43.948441,DES,9.161778,-43.948498
1431108,10,0.61052,52.966393,-28.016733,DES,52.966438000000004,-28.016865000000003
1431163,10,0.36711,40.820599,-0.062145,DES,40.821049,-0.062292999999999994
1432017,10,0.34579,55.070763,-27.628599,DES,55.070843,-27.628639
1432026,10,0.15011,53.054649,-29.177969,DES,53.054729,-29.176696999999997
1432027,10,0.35039,54.698093,-27.293657,DES,54.698223,-27.294216
1432078,10,0.54471,8.744804,-42.785729,DES,8.744739,-42.785683
1432102,10,0.71803,10.465083,-43.936470,DES,10.465069999999999,-43.936871000000004
1432141,10,0.56489,10.038949,-44.250629,DES,10.038541,-44.250916
1433040,10,0.71949,53.648651,-29.713785,DES,53.648689000000005,-29.713866999999997
1433108,10,0.68283,8.968922,-44.307228,DES,8.968894,-44.306686
1433114,10,0.68438,51.889477,-28.011202,DES,51.889549,-28.011276000000002
1433226,10,0.59618,35.024582,-4.365980,DES,35.024567,-4.365995
1434201,10,0.26317,33.973690,-4.228354,DES,33.97361,-4.228872
1434203,10,0.37567,34.861927,-4.879717,DES,34.862087,-4.879738
1434248,10,0.23734,35.739800,-4.312728,DES,35.74157,-4.311234
1434258,10,0.66195,52.984047,-27.694552,DES,52.984058,-27.69455
1434262,10,0.78964,36.663078,-5.117581,DES,36.662647,-5.1173519999999995
1435033,10,0.58040,54.918160,-28.451902,DES,54.918468000000004,-28.45154
1435067,10,0.39136,8.632078,-44.575523,DES,8.632176,-44.575691
1435094,10,1.01700,52.884792,-28.862623,DES,52.88474300000001,-28.861791999999998
1439028,10,0.55424,36.039230,-3.913589,DES,36.039379,-3.913539
1440057,10,0.51228,34.911926,-5.799697,DES,34.911986999999996,-5.799439
1442085,10,0.63355,41.011128,-0.765274,DES,41.011192,-0.765134
1443078,10,0.61096,40.987976,-1.377496,DES,40.987503000000004,-1.377993
1444028,10,0.55372,8.950706,-44.084934,DES,8.950636,-44.084919
1447133,10,0.36540,53.181614,-27.514706,DES,53.181614,-27.514706
1447146,10,1.00009,52.081745,-28.358774,DES,52.081829,-28.358840999999998
1448122,10,0.57688,52.127201,-27.348057,DES,52.12719,-27.348009
1449074,10,0.33186,54.907246,-26.499651,DES,54.907127,-26.499468
1449102,10,0.69830,52.779148,-28.679045,DES,52.779289,-28.6791
1449115,10,0.86674,52.902851,-28.447630,DES,52.90316800000001,-28.44762
1450026,10,0.35831,43.393452,0.151253,DES,43.393665000000006,0.151315
1450127,10,0.60009,35.541851,-4.469770,DES,35.542046,-4.469937
1450148,10,0.44736,7.791373,-42.266014,DES,7.791684,-42.265503
1452059,10,0.56420,34.452351,-5.653027,DES,34.452156,-5.652543
1456020,10,0.88189,36.452423,-4.558056,DES,36.452422999999996,-4.558029
1457019,10,0.45403,37.027313,-4.743459,DES,37.027294,-4.743357
1457045,10,0.28848,33.866928,-4.531366,DES,33.867168,-4.531437
1466032,10,0.57606,10.053222,-44.519089,DES,10.053383,-44.519093
1469040,10,0.32670,42.855026,-0.341719,DES,42.854946000000005,-0.341995
1470063,10,0.53547,54.089008,-26.589735,DES,54.089054000000004,-26.589747999999997
1472020,10,0.53112,54.184563,-27.616118,DES,54.18428,-27.616449
1473025,10,0.64649,53.765209,-29.644449,DES,53.765179,-29.64452
1473027,10,0.50566,55.320023,-29.310583,DES,55.319466000000006,-29.310748999999998
1474020,10,0.54148,51.749641,-28.163183,DES,51.749657,-28.163149
1479069,10,0.17267,8.957246,-43.393559,DES,8.957517,-43.393658
1479130,10,0.86240,36.016983,-4.789397,DES,36.017016999999996,-4.789365
1480038,10,0.33423,35.783440,-6.791725,DES,35.783584999999995,-6.791717
1484053,10,0.46322,10.577676,-43.729729,DES,10.57777,-43.730068
1487043,10,0.69226,35.876556,-4.564573,DES,35.87598,-4.56404
1487055,10,0.58196,43.073681,0.784598,DES,43.07365,0.784619
1488029,10,0.47833,8.658472,-44.771503,DES,8.658211,-44.77216
1488098,10,0.75076,36.081322,-4.422522,DES,36.081303000000005,-4.422551
1490034,10,0.53002,54.876534,-26.649111,DES,54.876614000000004,-26.649143
1495047,10,0.41097,52.594212,-28.819742,DES,52.594322,-28.81996
1500031,10,0.36606,9.203524,-44.139755,DES,9.203648,-44.139790000000005
1500076,10,0.59892,34.963730,-4.614352,DES,34.963776,-4.614299
1500086,10,0.64129,34.372517,-5.312849,DES,34.374072999999996,-5.313342
1501075,10,0.38373,41.564819,-1.428545,DES,41.564907,-1.428482
1501097,10,0.43587,34.206169,-4.218249,DES,34.206219,-4.218188
1501131,10,0.85239,36.159271,-3.804067,DES,36.159237,-3.804079
1501158,10,0.58049,8.871173,-44.334114,DES,8.871242,-44.334068
1502029,10,0.51797,35.138985,-5.626582,DES,35.13884,-5.626492
1502065,10,0.27316,43.130131,-0.864789,DES,43.130367,-0.864707
1502132,10,0.80181,36.148766,-4.151669,DES,36.148796000000004,-4.1515949999999995
1503024,10,0.27694,35.107853,-6.385452,DES,35.106445,-6.386547
1504096,10,0.50582,33.627407,-5.044291,DES,33.627441,-5.0442800000000005
1504139,10,0.55644,51.805798,-27.488939,DES,51.806026,-27.488159000000003
1508029,10,0.85279,53.325958,-27.864143,DES,53.325661,-27.864252
1509040,10,0.68507,41.649567,-1.744124,DES,41.649623999999996,-1.7441529999999998
1511024,10,0.37178,40.833492,-0.306812,DES,40.833664,-0.306846
1512067,10,0.45394,55.255776,-28.718895,DES,55.255694999999996,-28.718937
1512101,10,0.56872,35.061710,-6.015582,DES,35.061806,-6.015535
1514043,10,0.52706,34.860180,-6.166523,DES,34.860092,-6.165597
1514059,10,0.52427,55.145920,-28.627947,DES,55.145924,-28.627917999999998
1516019,10,0.42436,9.958631,-43.564758,DES,9.958747,-43.564663
1519027,10,0.51404,35.704727,-7.163075,DES,35.704848999999996,-7.1631
1519038,10,0.11948,53.196514,-27.119707,DES,53.196006999999994,-27.119045
1528034,10,0.63890,41.438282,-1.612107,DES,41.438128999999996,-1.612088
1530098,10,0.54758,7.103809,-43.317310,DES,7.103917,-43.317276
1530120,10,0.40467,34.142292,-5.637100,DES,34.142475,-5.636830000000001
1530191,10,0.55584,35.990589,-3.685468,DES,35.990120000000005,-3.68511
1531033,10,0.60888,8.979524,-44.621147,DES,8.97967,-44.621311
1531078,10,0.67713,35.899616,-6.848732,DES,35.899731,-6.848733
1531089,10,0.29149,10.177927,-43.921810,DES,10.177837,-43.921787
1531108,10,0.34387,34.103203,-4.686732,DES,34.103190999999995,-4.6868
1531112,10,0.33470,33.822315,-5.316352,DES,33.82246,-5.316269
1531113,10,0.45694,33.677765,-4.509690,DES,33.677761,-4.509542
